game_date,game_pk,batter_per_game,home_team_name,away_team_name,home_team_won,is_top_of_inning,inning,bo_state_index,home_score_diff,home_batter_index,away_batter_index,home_batting_order_0,home_batting_order_1,home_batting_order_2,home_batting_order_3,home_batting_order_4,home_batting_order_5,home_batting_order_6,home_batting_order_7,home_batting_order_8,home_dh,home_lost_dh,home_pitcher,home_bullpen_0,home_bullpen_1,home_bullpen_2,home_bullpen_3,home_bullpen_4,home_bullpen_5,home_bullpen_6,home_bullpen_7,home_bullpen_8,home_bench_0,home_bench_1,home_bench_2,home_bench_3,away_batting_order_0,away_batting_order_1,away_batting_order_2,away_batting_order_3,away_batting_order_4,away_batting_order_5,away_batting_order_6,away_batting_order_7,away_batting_order_8,away_dh,away_lost_dh,away_pitcher,away_bullpen_0,away_bullpen_1,away_bullpen_2,away_bullpen_3,away_bullpen_4,away_bullpen_5,away_bullpen_6,away_bullpen_7,away_bullpen_8,away_bench_0,away_bench_1,away_bench_2,away_bench_3,home_pitcher_batters_faced,home_pitcher_can_be_subbed,away_pitcher_batters_faced,away_pitcher_can_be_subbed,node_type,home_bullpen_9,home_bullpen_10,home_bullpen_11,home_bullpen_12,home_bullpen_13,home_bullpen_14,home_bench_4,home_bench_5,away_bullpen_9,away_bullpen_10,away_bullpen_11,away_bullpen_12,away_bullpen_13,away_bullpen_14,away_bench_4,away_bench_5,terminal_value,action_taken
2023-10-01,716352,1,KC,NYY,1,1,1,0,0,0,0,672580,677951,521692,669004,658668,686681,680118,668472,10,622110.0,False,425844.0,666142,676092,680742,663804,663704,679525,672578,664199,685107,679845,671221,682515,664728,518934,683011,669224,10,643396,665828,672724,677592,664314,543309.0,False,650633.0,666745,607074,621199,669711,596133,657376,502083,641656,593423,666163,641343,592450,650402,0,False,0,False,batter,656353,672582,543475,674444,-1,-1,676369,-1,605280,641871,543037,598286,-1,-1,519317,-1,,play at bat
2023-10-01,716352,1,KC,NYY,1,1,1,0,0,0,0,672580,677951,521692,669004,658668,686681,680118,668472,10,622110.0,False,425844.0,666142,676092,680742,663804,663704,679525,672578,664199,685107,679845,671221,682515,664728,518934,683011,669224,10,643396,665828,672724,677592,664314,543309.0,False,650633.0,666745,607074,621199,669711,596133,657376,502083,641656,593423,666163,641343,592450,650402,0,False,0,False,pitcher,656353,672582,543475,674444,-1,-1,676369,-1,605280,641871,543037,598286,-1,-1,519317,-1,,play at bat
2023-10-01,716352,1,KC,NYY,1,1,1,0,0,0,0,672580,677951,521692,669004,658668,686681,680118,668472,10,622110.0,False,425844.0,666142,676092,680742,663804,663704,679525,672578,664199,685107,679845,671221,682515,664728,518934,683011,669224,10,643396,665828,672724,677592,664314,543309.0,False,650633.0,666745,607074,621199,669711,596133,657376,502083,641656,593423,666163,641343,592450,650402,0,False,0,False,chance,656353,672582,543475,674444,-1,-1,676369,-1,605280,641871,543037,598286,-1,-1,519317,-1,,1__-0
2023-10-01,716353,1,STL,CIN,1,1,1,0,0,0,0,669242,10,691023,663609,680700,668800,665877,676761,691026,663457.0,False,571945.0,664942,680723,668868,605498,641712,596271,667463,669467,425794,502671,672279,660766,578570,605361,682829,458015,10,682622,666181,669222,656413,571912,687952.0,False,668881.0,594902,682227,622065,683175,518585,664139,608371,571656,571882,663697,641584,670770,668715,0,False,0,False,batter,669461,664854,572403,606930,-1,-1,671056,-1,594580,664747,641427,671096,-1,-1,663886,-1,,play at bat
2023-10-01,716353,1,STL,CIN,1,1,1,0,0,0,0,669242,10,691023,663609,680700,668800,665877,676761,691026,663457.0,False,571945.0,664942,680723,668868,605498,641712,596271,667463,669467,425794,502671,672279,660766,578570,605361,682829,458015,10,682622,666181,669222,656413,571912,687952.0,False,668881.0,594902,682227,622065,683175,518585,664139,608371,571656,571882,663697,641584,670770,668715,0,False,0,False,pitcher,669461,664854,572403,606930,-1,-1,671056,-1,594580,664747,641427,671096,-1,-1,663886,-1,,play at bat
2023-10-01,716353,1,STL,CIN,1,1,1,0,0,0,0,669242,10,691023,663609,680700,668800,665877,676761,691026,663457.0,False,571945.0,664942,680723,668868,605498,641712,596271,667463,669467,425794,502671,672279,660766,578570,605361,682829,458015,10,682622,666181,669222,656413,571912,687952.0,False,668881.0,594902,682227,622065,683175,518585,664139,608371,571656,571882,663697,641584,670770,668715,0,False,0,False,chance,669461,664854,572403,606930,-1,-1,671056,-1,594580,664747,641427,671096,-1,-1,663886,-1,,___-0
2023-10-01,716354,1,ATL,WSH,0,1,1,0,0,0,0,660670,645277,663586,621566,10,671739,518595,592696,606115,542303.0,False,689266.0,543859,675911,700363,572955,642216,445926,621345,628452,641729,663897,670032,669221,607680,682928,657041,608841,10,666198,545121,669743,686452,696285,660688.0,False,671131.0,678606,592866,680686,640451,663432,686747,607179,640448,672851,666164,656308,642086,666906,0,False,0,False,batter,489446,543272,657140,693821,-1,-1,657088,-1,600921,571578,676265,663658,-1,-1,671277,-1,,play at bat
2023-10-01,716354,1,ATL,WSH,0,1,1,0,0,0,0,660670,645277,663586,621566,10,671739,518595,592696,606115,542303.0,False,689266.0,543859,675911,700363,572955,642216,445926,621345,628452,641729,663897,670032,669221,607680,682928,657041,608841,10,666198,545121,669743,686452,696285,660688.0,False,671131.0,678606,592866,680686,640451,663432,686747,607179,640448,672851,666164,656308,642086,666906,0,False,0,False,pitcher,489446,543272,657140,693821,-1,-1,657088,-1,600921,571578,676265,663658,-1,-1,671277,-1,,play at bat
2023-10-01,716354,1,ATL,WSH,0,1,1,0,0,0,0,660670,645277,663586,621566,10,671739,518595,592696,606115,542303.0,False,689266.0,543859,675911,700363,572955,642216,445926,621345,628452,641729,663897,670032,669221,607680,682928,657041,608841,10,666198,545121,669743,686452,696285,660688.0,False,671131.0,678606,592866,680686,640451,663432,686747,607179,640448,672851,666164,656308,642086,666906,0,False,0,False,chance,489446,543272,657140,693821,-1,-1,657088,-1,600921,571578,676265,663658,-1,-1,671277,-1,,1__-0
2023-10-01,716355,1,NYM,PHI,0,1,1,0,0,0,0,542364,677595,624413,596019,10,683146,682626,621466,641796,668901.0,False,676130.0,641743,493603,500779,673540,656849,660593,701643,622098,657585,641645,553882,596129,605421,10,592206,681082,664761,669016,624641,595909,679032,596117,656941.0,False,621381.0,621237,650911,554430,689147,642397,656546,592836,622554,624133,547180,592663,642215,665506,0,False,0,False,batter,641627,548384,656731,-1,-1,-1,664901,-1,518886,547179,656793,605400,-1,-1,607208,-1,,play at bat
2023-10-01,716355,1,NYM,PHI,0,1,1,0,0,0,0,542364,677595,624413,596019,10,683146,682626,621466,641796,668901.0,False,676130.0,641743,493603,500779,673540,656849,660593,701643,622098,657585,641645,553882,596129,605421,10,592206,681082,664761,669016,624641,595909,679032,596117,656941.0,False,621381.0,621237,650911,554430,689147,642397,656546,592836,622554,624133,547180,592663,642215,665506,0,False,0,False,pitcher,641627,548384,656731,-1,-1,-1,664901,-1,518886,547179,656793,605400,-1,-1,607208,-1,,play at bat
2023-10-01,716355,1,NYM,PHI,0,1,1,0,0,0,0,542364,677595,624413,596019,10,683146,682626,621466,641796,668901.0,False,676130.0,641743,493603,500779,673540,656849,660593,701643,622098,657585,641645,553882,596129,605421,10,592206,681082,664761,669016,624641,595909,679032,596117,656941.0,False,621381.0,621237,650911,554430,689147,642397,656546,592836,622554,624133,547180,592663,642215,665506,0,False,0,False,chance,641627,548384,656731,-1,-1,-1,664901,-1,518886,547179,656793,605400,-1,-1,607208,-1,,___-1
2023-10-01,716356,1,CWS,SD,0,1,1,0,0,0,0,462101,621545,683734,657757,10,672820,571980,572204,656024,518735.0,False,570632.0,682010,670990,543766,656302,676979,672715,607481,605182,621383,660162,686676,643217,641313,593428,673490,10,665487,595777,643265,663757,666703,664954,665742.0,False,658648.0,663158,664744,605130,623352,607259,663362,448179,678061,605483,640492,676946,596847,592518,0,False,0,False,batter,665620,686539,671111,-1,-1,-1,650391,-1,608379,607625,676680,472610,-1,-1,676882,-1,,play at bat
2023-10-01,716356,1,CWS,SD,0,1,1,0,0,0,0,462101,621545,683734,657757,10,672820,571980,572204,656024,518735.0,False,570632.0,682010,670990,543766,656302,676979,672715,607481,605182,621383,660162,686676,643217,641313,593428,673490,10,665487,595777,643265,663757,666703,664954,665742.0,False,658648.0,663158,664744,605130,623352,607259,663362,448179,678061,605483,640492,676946,596847,592518,0,False,0,False,pitcher,665620,686539,671111,-1,-1,-1,650391,-1,608379,607625,676680,472610,-1,-1,676882,-1,,play at bat
2023-10-01,716356,1,CWS,SD,0,1,1,0,0,0,0,462101,621545,683734,657757,10,672820,571980,572204,656024,518735.0,False,570632.0,682010,670990,543766,656302,676979,672715,607481,605182,621383,660162,686676,643217,641313,593428,673490,10,665487,595777,643265,663757,666703,664954,665742.0,False,658648.0,663158,664744,605130,623352,607259,663362,448179,678061,605483,640492,676946,596847,592518,0,False,0,False,chance,665620,686539,671111,-1,-1,-1,650391,-1,608379,607625,676680,472610,-1,-1,676882,-1,,1__-0
2023-10-01,716357,1,TOR,TB,0,1,1,0,0,0,0,593160,10,666182,676914,624415,669289,662139,623168,686490,474832.0,False,641149.0,605135,641835,592332,547943,670950,621244,554340,643338,657024,656305,595281,543807,665489,691406,666139,10,670623,666018,678554,622534,606132,650907,623912.0,False,682052.0,518617,542888,671737,664126,607192,596112,606965,650644,621107,670764,668227,542194,650490,0,False,0,False,batter,663855,605447,650893,-1,-1,-1,672386,-1,687330,552640,621363,641793,-1,-1,678545,-1,,play at bat
2023-10-01,716357,1,TOR,TB,0,1,1,0,0,0,0,593160,10,666182,676914,624415,669289,662139,623168,686490,474832.0,False,641149.0,605135,641835,592332,547943,670950,621244,554340,643338,657024,656305,595281,543807,665489,691406,666139,10,670623,666018,678554,622534,606132,650907,623912.0,False,682052.0,518617,542888,671737,664126,607192,596112,606965,650644,621107,670764,668227,542194,650490,0,False,0,False,pitcher,663855,605447,650893,-1,-1,-1,672386,-1,687330,552640,621363,641793,-1,-1,678545,-1,,play at bat
2023-10-01,716357,1,TOR,TB,0,1,1,0,0,0,0,593160,10,666182,676914,624415,669289,662139,623168,686490,474832.0,False,641149.0,605135,641835,592332,547943,670950,621244,554340,643338,657024,656305,595281,543807,665489,691406,666139,10,670623,666018,678554,622534,606132,650907,623912.0,False,682052.0,518617,542888,671737,664126,607192,596112,606965,650644,621107,670764,668227,542194,650490,0,False,0,False,chance,663855,605447,650893,-1,-1,-1,672386,-1,687330,552640,621363,641793,-1,-1,678545,-1,,___-1
2023-10-01,716358,1,AZ,HOU,0,1,1,0,0,0,0,691783,664983,666971,10,677950,656896,607054,664874,672695,446334.0,False,669459.0,694297,518876,573009,666818,656464,686826,669194,679885,623149,606466,502054,672515,682998,514888,608324,663656,10,547989,488726,676801,665161,455117,670541.0,False,664299.0,650556,593576,606160,641585,686613,608665,661527,656986,664353,572138,643289,676694,666197,0,False,0,False,batter,668678,685314,612434,657044,-1,-1,572233,-1,519151,664208,434378,-1,-1,-1,673237,-1,,play at bat
2023-10-01,716358,1,AZ,HOU,0,1,1,0,0,0,0,691783,664983,666971,10,677950,656896,607054,664874,672695,446334.0,False,669459.0,694297,518876,573009,666818,656464,686826,669194,679885,623149,606466,502054,672515,682998,514888,608324,663656,10,547989,488726,676801,665161,455117,670541.0,False,664299.0,650556,593576,606160,641585,686613,608665,661527,656986,664353,572138,643289,676694,666197,0,False,0,False,pitcher,668678,685314,612434,657044,-1,-1,572233,-1,519151,664208,434378,-1,-1,-1,673237,-1,,play at bat
2023-10-01,716358,1,AZ,HOU,0,1,1,0,0,0,0,691783,664983,666971,10,677950,656896,607054,664874,672695,446334.0,False,669459.0,694297,518876,573009,666818,656464,686826,669194,679885,623149,606466,502054,672515,682998,514888,608324,663656,10,547989,488726,676801,665161,455117,670541.0,False,664299.0,650556,593576,606160,641585,686613,608665,661527,656986,664353,572138,643289,676694,666197,0,False,0,False,chance,668678,685314,612434,657044,-1,-1,572233,-1,519151,664208,434378,-1,-1,-1,673237,-1,,1__-0
2023-10-01,716359,1,COL,MIN,0,1,1,0,0,0,0,453568,663898,666134,10,641857,660707,678662,642851,686668,592178.0,False,608718.0,680767,571863,656382,657756,621389,666154,668970,641755,664875,605612,656248,696100,553869,456781,656669,571657,10,680777,666397,650489,666135,670242,596146.0,False,641927.0,641941,661395,573204,686973,660896,543243,628317,643377,641154,664057,663616,593871,572191,0,False,0,False,batter,683232,623167,656234,502624,-1,-1,676701,-1,592779,681892,663978,657746,-1,-1,543877,-1,,play at bat
2023-10-01,716359,1,COL,MIN,0,1,1,0,0,0,0,453568,663898,666134,10,641857,660707,678662,642851,686668,592178.0,False,608718.0,680767,571863,656382,657756,621389,666154,668970,641755,664875,605612,656248,696100,553869,456781,656669,571657,10,680777,666397,650489,666135,670242,596146.0,False,641927.0,641941,661395,573204,686973,660896,543243,628317,643377,641154,664057,663616,593871,572191,0,False,0,False,pitcher,683232,623167,656234,502624,-1,-1,676701,-1,592779,681892,663978,657746,-1,-1,543877,-1,,play at bat
2023-10-01,716359,1,COL,MIN,0,1,1,0,0,0,0,453568,663898,666134,10,641857,660707,678662,642851,686668,592178.0,False,608718.0,680767,571863,656382,657756,621389,666154,668970,641755,664875,605612,656248,696100,553869,456781,656669,571657,10,680777,666397,650489,666135,670242,596146.0,False,641927.0,641941,661395,573204,686973,660896,543243,628317,643377,641154,664057,663616,593871,572191,0,False,0,False,chance,683232,623167,656234,502624,-1,-1,676701,-1,592779,681892,663978,657746,-1,-1,543877,-1,,___-1
2023-10-01,716360,1,SEA,TEX,1,1,1,0,0,0,0,641487,677594,663728,553993,672284,664034,686527,10,668942,645801.0,False,669923.0,623437,666374,669302,693433,663423,622491,662253,663462,642048,620443,676609,606192,664238,543760,608369,10,666969,663993,673962,641680,665750,694497,641598.0,False,641540.0,456713,642546,622250,571760,519293,656271,674003,543135,600917,595978,677649,608671,669701,0,False,0,False,batter,642100,682243,608678,672860,-1,-1,664059,-1,656756,608717,547973,527048,-1,-1,543257,-1,,play at bat
2023-10-01,716360,1,SEA,TEX,1,1,1,0,0,0,0,641487,677594,663728,553993,672284,664034,686527,10,668942,645801.0,False,669923.0,623437,666374,669302,693433,663423,622491,662253,663462,642048,620443,676609,606192,664238,543760,608369,10,666969,663993,673962,641680,665750,694497,641598.0,False,641540.0,456713,642546,622250,571760,519293,656271,674003,543135,600917,595978,677649,608671,669701,0,False,0,False,pitcher,642100,682243,608678,672860,-1,-1,664059,-1,656756,608717,547973,527048,-1,-1,543257,-1,,play at bat
2023-10-01,716360,1,SEA,TEX,1,1,1,0,0,0,0,641487,677594,663728,553993,672284,664034,686527,10,668942,645801.0,False,669923.0,623437,666374,669302,693433,663423,622491,662253,663462,642048,620443,676609,606192,664238,543760,608369,10,666969,663993,673962,641680,665750,694497,641598.0,False,641540.0,456713,642546,622250,571760,519293,656271,674003,543135,600917,595978,677649,608671,669701,0,False,0,False,chance,642100,682243,608678,672860,-1,-1,664059,-1,656756,608717,547973,527048,-1,-1,543257,-1,,___-1
2023-10-01,716361,1,DET,CLE,1,1,1,0,0,0,0,678009,679529,10,681481,663837,628451,668731,595879,668670,408234.0,False,593958.0,622766,669373,681857,689225,663947,607755,682051,671345,622259,656716,686531,608348,663527,680757,10,647304,657656,660757,677587,666310,671289,677588,608070.0,False,608337.0,669456,669212,675916,680704,663474,661403,660853,615698,675540,595956,686823,665926,594777,0,False,0,False,batter,669724,542585,656638,676684,-1,-1,670097,-1,656529,625643,663986,668909,-1,-1,664702,-1,,play at bat
2023-10-01,716361,1,DET,CLE,1,1,1,0,0,0,0,678009,679529,10,681481,663837,628451,668731,595879,668670,408234.0,False,593958.0,622766,669373,681857,689225,663947,607755,682051,671345,622259,656716,686531,608348,663527,680757,10,647304,657656,660757,677587,666310,671289,677588,608070.0,False,608337.0,669456,669212,675916,680704,663474,661403,660853,615698,675540,595956,686823,665926,594777,0,False,0,False,pitcher,669724,542585,656638,676684,-1,-1,670097,-1,656529,625643,663986,668909,-1,-1,664702,-1,,play at bat
2023-10-01,716361,1,DET,CLE,1,1,1,0,0,0,0,678009,679529,10,681481,663837,628451,668731,595879,668670,408234.0,False,593958.0,622766,669373,681857,689225,663947,607755,682051,671345,622259,656716,686531,608348,663527,680757,10,647304,657656,660757,677587,666310,671289,677588,608070.0,False,608337.0,669456,669212,675916,680704,663474,661403,660853,615698,675540,595956,686823,665926,594777,0,False,0,False,chance,669724,542585,656638,676684,-1,-1,670097,-1,656529,625643,663986,668909,-1,-1,664702,-1,,___-1
2023-10-01,716362,1,PIT,MIA,1,1,1,0,0,0,0,656582,669707,609280,669261,10,678894,693304,678225,641511,680779.0,False,656578.0,669796,681882,682990,674370,656605,664294,693312,675989,669387,682848,668804,663647,663845,669364,650559,660821,493329,641658,621563,10,663743,542932,607732.0,False,677960.0,456501,666200,666129,665795,623211,663773,595345,693759,656945,669394,624585,605137,665862,0,False,0,False,batter,621366,670912,670280,676702,-1,-1,641943,-1,666277,640462,677053,608638,502085,-1,650333,-1,,play at bat
2023-10-01,716362,1,PIT,MIA,1,1,1,0,0,0,0,656582,669707,609280,669261,10,678894,693304,678225,641511,680779.0,False,656578.0,669796,681882,682990,674370,656605,664294,693312,675989,669387,682848,668804,663647,663845,669364,650559,660821,493329,641658,621563,10,663743,542932,607732.0,False,677960.0,456501,666200,666129,665795,623211,663773,595345,693759,656945,669394,624585,605137,665862,0,False,0,False,pitcher,621366,670912,670280,676702,-1,-1,641943,-1,666277,640462,677053,608638,502085,-1,650333,-1,,play at bat
2023-10-01,716362,1,PIT,MIA,1,1,1,0,0,0,0,656582,669707,609280,669261,10,678894,693304,678225,641511,680779.0,False,656578.0,669796,681882,682990,674370,656605,664294,693312,675989,669387,682848,668804,663647,663845,669364,650559,660821,493329,641658,621563,10,663743,542932,607732.0,False,677960.0,456501,666200,666129,665795,623211,663773,595345,693759,656945,669394,624585,605137,665862,0,False,0,False,chance,621366,670912,670280,676702,-1,-1,641943,-1,666277,640462,677053,608638,502085,-1,650333,-1,,___-1
2023-10-01,716363,1,SF,LAD,0,1,1,0,0,0,0,543063,664774,642731,624424,10,573262,666149,666165,669477,592626.0,False,690986.0,640455,592426,605154,657277,676254,676775,663941,663546,622072,672275,527038,682617,682641,605141,518692,669257,10,571970,621035,642708,681546,571771,502110.0,False,676272.0,624647,686752,681911,571946,593833,642232,657571,660813,675627,543939,605131,518792,444482,0,False,0,False,batter,643511,666808,573124,548389,-1,-1,596103,-1,623465,477132,518489,686218,523260,-1,500743,-1,,play at bat
2023-10-01,716363,1,SF,LAD,0,1,1,0,0,0,0,543063,664774,642731,624424,10,573262,666149,666165,669477,592626.0,False,690986.0,640455,592426,605154,657277,676254,676775,663941,663546,622072,672275,527038,682617,682641,605141,518692,669257,10,571970,621035,642708,681546,571771,502110.0,False,676272.0,624647,686752,681911,571946,593833,642232,657571,660813,675627,543939,605131,518792,444482,0,False,0,False,pitcher,643511,666808,573124,548389,-1,-1,596103,-1,623465,477132,518489,686218,523260,-1,500743,-1,,play at bat
2023-10-01,716363,1,SF,LAD,0,1,1,0,0,0,0,543063,664774,642731,624424,10,573262,666149,666165,669477,592626.0,False,690986.0,640455,592426,605154,657277,676254,676775,663941,663546,622072,672275,527038,682617,682641,605141,518692,669257,10,571970,621035,642708,681546,571771,502110.0,False,676272.0,624647,686752,681911,571946,593833,642232,657571,660813,675627,543939,605131,518792,444482,0,False,0,False,chance,643511,666808,573124,548389,-1,-1,596103,-1,623465,477132,518489,686218,523260,-1,500743,-1,,___-1
2023-10-01,716365,1,LAA,OAK,1,1,1,0,0,0,0,545341,687263,592273,681351,666176,10,683021,664058,621433,500871.0,False,608334.0,621433,681217,667755,680983,623474,660761,690829,656288,681806,666160,642136,694384,519058,665923,680869,676116,10,668709,671732,672478,691016,669397,667670.0,False,676664.0,621112,695243,666205,594943,666204,661309,668674,543507,665622,542208,664913,643393,649557,0,False,0,False,batter,642545,608032,669721,672282,670046,-1,595453,-1,683155,660906,671212,-1,-1,-1,669127,-1,,play at bat
2023-10-01,716365,1,LAA,OAK,1,1,1,0,0,0,0,545341,687263,592273,681351,666176,10,683021,664058,621433,500871.0,False,608334.0,621433,681217,667755,680983,623474,660761,690829,656288,681806,666160,642136,694384,519058,665923,680869,676116,10,668709,671732,672478,691016,669397,667670.0,False,676664.0,621112,695243,666205,594943,666204,661309,668674,543507,665622,542208,664913,643393,649557,0,False,0,False,pitcher,642545,608032,669721,672282,670046,-1,595453,-1,683155,660906,671212,-1,-1,-1,669127,-1,,play at bat
2023-10-01,716365,1,LAA,OAK,1,1,1,0,0,0,0,545341,687263,592273,681351,666176,10,683021,664058,621433,500871.0,False,608334.0,621433,681217,667755,680983,623474,660761,690829,656288,681806,666160,642136,694384,519058,665923,680869,676116,10,668709,671732,672478,691016,669397,667670.0,False,676664.0,621112,695243,666205,594943,666204,661309,668674,543507,665622,542208,664913,643393,649557,0,False,0,False,chance,642545,608032,669721,672282,670046,-1,595453,-1,683155,660906,671212,-1,-1,-1,669127,-1,,___-0
2023-09-30,716366,1,SEA,TEX,0,1,1,0,0,0,0,641487,677594,553993,663728,606192,664238,664034,668942,10,664059.0,False,622491.0,623437,666374,669302,693433,663423,669923,662253,663462,642048,620443,645801,676609,686527,543760,608369,10,666969,663993,673962,641680,665750,694497,543257.0,False,571760.0,641540,456713,642546,622250,519293,656271,674003,543135,600917,595978,677649,641598,608671,0,False,0,False,batter,642100,682243,660825,608678,-1,-1,672284,-1,656756,608717,547973,527048,-1,-1,669701,-1,,play at bat
2023-09-30,716366,1,SEA,TEX,0,1,1,0,0,0,0,641487,677594,553993,663728,606192,664238,664034,668942,10,664059.0,False,622491.0,623437,666374,669302,693433,663423,669923,662253,663462,642048,620443,645801,676609,686527,543760,608369,10,666969,663993,673962,641680,665750,694497,543257.0,False,571760.0,641540,456713,642546,622250,519293,656271,674003,543135,600917,595978,677649,641598,608671,0,False,0,False,pitcher,642100,682243,660825,608678,-1,-1,672284,-1,656756,608717,547973,527048,-1,-1,669701,-1,,play at bat
2023-09-30,716366,1,SEA,TEX,0,1,1,0,0,0,0,641487,677594,553993,663728,606192,664238,664034,668942,10,664059.0,False,622491.0,623437,666374,669302,693433,663423,669923,662253,663462,642048,620443,645801,676609,686527,543760,608369,10,666969,663993,673962,641680,665750,694497,543257.0,False,571760.0,641540,456713,642546,622250,519293,656271,674003,543135,600917,595978,677649,641598,608671,0,False,0,False,chance,642100,682243,660825,608678,-1,-1,672284,-1,656756,608717,547973,527048,-1,-1,669701,-1,,___-1
2023-10-01,716367,1,BAL,BOS,0,1,1,0,0,0,0,683002,10,623993,656811,656775,677008,624428,676059,543510,668939.0,False,680694.0,665152,669330,660261,608344,680570,657097,656427,672335,666974,622761,663624,543305,669720,657077,646240,10,807799,596115,677800,666915,665839,657136,457759.0,False,656557.0,677161,519242,678394,445276,676477,670174,657514,676710,669684,594807,622569,608701,624512,0,False,0,False,batter,607644,669084,502043,543056,-1,-1,602104,-1,601713,661440,687798,670167,-1,-1,678882,-1,,play at bat
2023-10-01,716367,1,BAL,BOS,0,1,1,0,0,0,0,683002,10,623993,656811,656775,677008,624428,676059,543510,668939.0,False,680694.0,665152,669330,660261,608344,680570,657097,656427,672335,666974,622761,663624,543305,669720,657077,646240,10,807799,596115,677800,666915,665839,657136,457759.0,False,656557.0,677161,519242,678394,445276,676477,670174,657514,676710,669684,594807,622569,608701,624512,0,False,0,False,pitcher,607644,669084,502043,543056,-1,-1,602104,-1,601713,661440,687798,670167,-1,-1,678882,-1,,play at bat
2023-10-01,716367,1,BAL,BOS,0,1,1,0,0,0,0,683002,10,623993,656811,656775,677008,624428,676059,543510,668939.0,False,680694.0,665152,669330,660261,608344,680570,657097,656427,672335,666974,622761,663624,543305,669720,657077,646240,10,807799,596115,677800,666915,665839,657136,457759.0,False,656557.0,677161,519242,678394,445276,676477,670174,657514,676710,669684,594807,622569,608701,624512,0,False,0,False,chance,607644,669084,502043,543056,-1,-1,602104,-1,601713,661440,687798,670167,-1,-1,678882,-1,,___-1
2023-09-30,716368,1,COL,MIN,0,1,1,0,0,0,0,453568,663898,666134,592178,10,553869,678662,676701,686668,660707.0,False,571863.0,680767,656382,657756,621389,666154,668970,641755,664875,683232,642851,641857,605612,656248,666397,650489,666135,596146,456781,670242,10,543877,572191,663616.0,False,641941.0,661395,573204,686973,543243,628317,643377,641154,592779,641927,656669,571657,680777,664057,0,False,0,False,batter,623167,656234,502624,608718,-1,-1,696100,-1,681892,572971,663978,657746,-1,-1,593871,-1,,play at bat
2023-09-30,716368,1,COL,MIN,0,1,1,0,0,0,0,453568,663898,666134,592178,10,553869,678662,676701,686668,660707.0,False,571863.0,680767,656382,657756,621389,666154,668970,641755,664875,683232,642851,641857,605612,656248,666397,650489,666135,596146,456781,670242,10,543877,572191,663616.0,False,641941.0,661395,573204,686973,543243,628317,643377,641154,592779,641927,656669,571657,680777,664057,0,False,0,False,pitcher,623167,656234,502624,608718,-1,-1,696100,-1,681892,572971,663978,657746,-1,-1,593871,-1,,play at bat
2023-09-30,716368,1,COL,MIN,0,1,1,0,0,0,0,453568,663898,666134,592178,10,553869,678662,676701,686668,660707.0,False,571863.0,680767,656382,657756,621389,666154,668970,641755,664875,683232,642851,641857,605612,656248,666397,650489,666135,596146,456781,670242,10,543877,572191,663616.0,False,641941.0,661395,573204,686973,543243,628317,643377,641154,592779,641927,656669,571657,680777,664057,0,False,0,False,chance,623167,656234,502624,608718,-1,-1,696100,-1,681892,572971,663978,657746,-1,-1,593871,-1,,1__-0
2023-09-30,716369,1,ATL,WSH,1,1,1,0,0,0,0,660670,645277,663586,621566,10,671739,669221,592696,606115,542303.0,False,675911.0,543859,700363,572955,642216,445926,621345,628452,641729,489446,663897,518595,670032,607680,682928,657041,660688,10,671277,642086,666198,666906,696285,608841.0,False,672851.0,592866,680686,640451,663432,686747,607179,640448,600921,571578,666164,686452,545121,656308,0,False,0,False,batter,543272,657140,693821,-1,-1,-1,657088,-1,676265,663658,671131,-1,-1,-1,669743,-1,,play at bat
2023-09-30,716369,1,ATL,WSH,1,1,1,0,0,0,0,660670,645277,663586,621566,10,671739,669221,592696,606115,542303.0,False,675911.0,543859,700363,572955,642216,445926,621345,628452,641729,489446,663897,518595,670032,607680,682928,657041,660688,10,671277,642086,666198,666906,696285,608841.0,False,672851.0,592866,680686,640451,663432,686747,607179,640448,600921,571578,666164,686452,545121,656308,0,False,0,False,pitcher,543272,657140,693821,-1,-1,-1,657088,-1,676265,663658,671131,-1,-1,-1,669743,-1,,play at bat
2023-09-30,716369,1,ATL,WSH,1,1,1,0,0,0,0,660670,645277,663586,621566,10,671739,669221,592696,606115,542303.0,False,675911.0,543859,700363,572955,642216,445926,621345,628452,641729,489446,663897,518595,670032,607680,682928,657041,660688,10,671277,642086,666198,666906,696285,608841.0,False,672851.0,592866,680686,640451,663432,686747,607179,640448,600921,571578,666164,686452,545121,656308,0,False,0,False,chance,543272,657140,693821,-1,-1,-1,657088,-1,676265,663658,671131,-1,-1,-1,669743,-1,,1__-0
2023-09-30,716370,1,AZ,HOU,0,1,1,0,0,0,0,682998,606466,10,572233,677950,666971,446334,672515,672695,502054.0,False,518876.0,694297,669459,573009,666818,656464,686826,669194,679885,623149,691783,607054,664983,664874,514888,608324,10,663656,547989,676801,643289,665161,455117,670541.0,False,434378.0,650556,593576,606160,641585,686613,608665,661527,656986,664353,572138,676694,666197,488726,0,False,0,False,batter,668678,685314,612434,657044,-1,-1,656896,-1,664299,519151,664208,-1,-1,-1,673237,-1,,play at bat
